name,url,description
Larvesta,https://pokeapi.Co/api/v2/pokemon-species/636/,"It protects itself with flame. Long years ago, people believed larvesta had a nest on the sun. Said to have been born from the sun, it spews fire from its horns and encases itself in a cocoon of fire when it evolves. The people of ancient times believed that larvesta fell from the sun. The base of volcanoes is where they make their homes. They shoot fire from their five horns to repel attacking enemies. The base of volcanoes is where they make their homes. They shoot fire from their five horns to repel attacking enemies. When battling opponents, it sprays fire from its five horns. The max temperature of the flames can reach nearly 5,500 degrees fahrenheit. Said to have been born from the sun, it spews fire from its horns and encases itself in a cocoon of fire when it evolves. Larvesta’s body is warm all over. It spouts fire from the tips of its horns to intimidate predators and scare prey. This pokémon was believed to have been born from the sun. When it evolves, its entire body is engulfed in flames."
Volcarona,https://pokeapi.Co/api/v2/pokemon-species/637/,"As it flies, it scatters its flaming scales. It was feared by ancient people, who referred to it as “the rage of the sun.” volcarona scatters burning scales. Some say it does this to start fires. Others say it’s trying to rescue those that suffer in the cold. This pokémon emerges from a cocoon formed of raging flames. Ancient murals depict volcarona as a deity of fire. A sea of fire engulfs the surroundings of their battles, since they use their six wings to scatter their ember scales. According to legends, it was hatched from a flaming cocoon to save people and pokémon that were suffering from the cold. When volcanic ash darkened the atmosphere, it is said that volcarona’s fire provided a replacement for the sun. When volcanic ash darkened the atmosphere, it is said that volcarona’s fire provided a replacement for the sun. Thought to be an embodiment of the sun, it appeared during a bitterly cold winter and saved pokémon from freezing. A sea of fire engulfs the surroundings of their battles, since they use their six wings to scatter their ember scales."
Cobalion,https://pokeapi.Co/api/v2/pokemon-species/638/,"It has a body and heart of steel. It worked with its allies to punish people when they hurt pokémon. It has a body and heart of steel. Its glare is sufficient to make even an unruly pokémon obey it. It has a body and heart of steel. Its glare is sufficient to make even an unruly pokémon obey it. It has a body and heart of steel. It worked with its allies to punish people when they hurt pokémon. This pokémon appears in a legend alongside terrakion and virizion, fighting against humans in defense of the unova region’s pokémon. From the moment it’s born, this pokémon radiates the air of a leader. Its presence will calm even vicious foes. This legendary pokémon battled against humans to protect pokémon. Its personality is calm and composed."
Terrakion,https://pokeapi.Co/api/v2/pokemon-species/639/,"Spoken of in legend, this pokémon used its phenomenal power to destroy a castle in its effort to protect pokémon. It has phenomenal power. It will mercilessly crush anyone or anything that bullies small pokémon. Its charge is strong enough to break through a giant castle wall in one blow. This pokémon is spoken of in legends. Its charge is strong enough to break through a giant castle wall in one blow. This pokémon is spoken of in legends. In unovan legend, terrakion battled against humans in an effort to protect other pokémon. This pokémon came to the defense of pokémon that had lost their homes in a war among humans. Spoken of in legend, this pokémon used its phenomenal power to destroy a castle in its effort to protect pokémon."
Virizion,https://pokeapi.Co/api/v2/pokemon-species/640/,"Legends say this pokémon confounded opponents with its swift movements. This pokémon fought humans in order to protect its friends. Legends about it continue to be passed down. Its head sprouts horns as sharp as blades. Using whirlwind-like movements, it confounds and swiftly cuts opponents. Legends say this pokémon confounded opponents with its swift movements. It darts around opponents with a flurry of quick movements, slicing them up with its horns. Its head sprouts horns as sharp as blades. Using whirlwind-like movements, it confounds and swiftly cuts opponents. A legend tells of this pokémon working together with cobalion and terrakion to protect the pokémon of the unova region."
Tornadus,https://pokeapi.Co/api/v2/pokemon-species/641/,"This storm-stirring pokémon is said to cause the seasons to turn by whipping up the air. I suspect its humanlike form to be a false one. The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph. Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away. The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph. Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away. In every direction it flies, creating winds so powerful, they blow everything away."
Thundurus,https://pokeapi.Co/api/v2/pokemon-species/642/,"They say this wielder of electricity has waged war with its nemesis, tornadus, since time immemorial. The lightning bolts it hurls pierce the very earth and enrich the soil. Countless charred remains mar the landscape of places through which thundurus has passed. The spikes on its tail discharge immense bolts of lightning. It flies around the unova region firing off lightning bolts. The spikes on its tail discharge immense bolts of lightning. It flies around the unova region firing off lightning bolts. As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked. As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked."
Reshiram,https://pokeapi.Co/api/v2/pokemon-species/643/,"Flames spew from its tail as it flies through the sky like a jet airplane. It’s said that this pokémon will scorch the world. According to myth, if people ignore truth and let themselves become consumed by greed, reshiram will arrive to burn their kingdoms down. This legendary pokémon can scorch the world with fire. It helps those who want to build a world of truth. This legendary pokémon can scorch the world with fire. It helps those who want to build a world of truth. When reshiram’s tail flares, the heat energy moves the atmosphere and changes the world’s weather. This pokémon appears in legends. It sends flames into the air from its tail, burning up everything around it. When reshiram’s tail flares, the heat energy moves the atmosphere and changes the world’s weather."
Zekrom,https://pokeapi.Co/api/v2/pokemon-species/644/,"When the interior part of its tail spins like a motor, zekrom can generate many bolts of lightning to blast its surroundings. This legendary pokémon can scorch the world with lightning. It assists those who want to build an ideal world. Mythology tells us that if people lose the righteousness in their hearts, their kingdoms will be razed by zekrom’s lightning. This pokémon appears in legends. In its tail, it has a giant generator that creates electricity. Concealing itself in lightning clouds, it flies throughout the unova region. It creates electricity in its tail. Concealing itself in lightning clouds, it flies throughout the unova region. It creates electricity in its tail. This legendary pokémon can scorch the world with lightning. It assists those who want to build an ideal world."
Landorus,https://pokeapi.Co/api/v2/pokemon-species/645/,"From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant. The energy that comes pouring from its tail increases the nutrition in the soil, making crops grow to great size. From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant. When the incarnations of wind and of lightning clash, landorus arrives to quell the conflict. After the tempests and thunderbolts abate, the land is sure to be blessed with bountiful harvests. Lands visited by landorus grant such bountiful crops that it has been hailed as “the guardian of the fields.” lands visited by landorus grant such bountiful crops that it has been hailed as “the guardian of the fields.”"
Kyurem,https://pokeapi.Co/api/v2/pokemon-species/646/,"This legendary ice pokémon waits for a hero to fill in the missing parts of its body with truth or ideals. This legendary ice pokémon waits for a hero to fill in the missing parts of its body with truth or ideals. It appears that this pokémon uses its powers over ice to freeze its own body in order to stabilize its cellular structure. It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out. It can produce ultracold air. Its body is frozen. It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out. Dwelling within it is a power even greater than that of reshiram or zekrom, but the extreme cold keeps that power bound."
Keldeo,https://pokeapi.Co/api/v2/pokemon-species/647/,"Cobalion, terrakion, and virizion taught this pokémon how to fight. It dashes across the world, seeking more opportunities to further its training. They say that keldeo must survive harsh battles and fully develop the horn on its forehead before this pokémon’s true power will awaken. It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts. When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow. It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts. When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow. By blasting water from its hooves, it can glide across water. It excels at using leg moves while battling."
Meloetta,https://pokeapi.Co/api/v2/pokemon-species/648/,"The melodies sung by meloetta have the power to make pokémon that hear them happy or sad. Its melodies are sung with a special vocalization method that can control the feelings of those who hear it. Many famous songs have been inspired by the melodies that meloetta plays. The melodies sung by meloetta have the power to make pokémon that hear them happy or sad. Its melodies are sung with a special vocalization method that can control the feelings of those who hear it."
Genesect,https://pokeapi.Co/api/v2/pokemon-species/649/,"Over 300 million years ago, it was feared as the strongest of hunters. It has been modified by team plasma. This pokémon existed 300 million years ago. Team plasma altered it and attached a cannon to its back. This ancient bug pokémon was altered by team plasma. They upgraded the cannon on its back. This ancient bug pokémon was altered by team plasma. They upgraded the cannon on its back. This pokémon existed 300 million years ago. Team plasma altered it and attached a cannon to its back."
Chespin,https://pokeapi.Co/api/v2/pokemon-species/650/,"Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn’t faze it. The quills on its head are usually soft. When it flexes them, the points become so hard and sharp that they can pierce rock."
Quilladin,https://pokeapi.Co/api/v2/pokemon-species/651/,"They strengthen their lower bodies by running into one another. They are very kind and won’t start fights. It relies on its sturdy shell to deflect predators’ attacks. It counterattacks with its sharp quills."
Chesnaught,https://pokeapi.Co/api/v2/pokemon-species/652/,"Its tackle is forceful enough to flip a 50-ton tank. It shields its allies from danger with its own body. When it takes a defensive posture with its fists guarding its face, it could withstand a bomb blast."
Fennekin,https://pokeapi.Co/api/v2/pokemon-species/653/,"As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears. Eating a twig fills it with energy, and its roomy ears give vent to air hotter than 390 degrees fahrenheit."
Braixen,https://pokeapi.Co/api/v2/pokemon-species/654/,"When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies. It has a twig stuck in its tail. With friction from its tail fur, it sets the twig on fire and launches into battle."
Delphox,https://pokeapi.Co/api/v2/pokemon-species/655/,"It gazes into the flame at the tip of its branch to achieve a focused state, which allows it to see into the future. Using psychic power, it generates a fiery vortex of 5,400 degrees fahrenheit, incinerating foes swept into this whirl of flame."
Froakie,https://pokeapi.Co/api/v2/pokemon-species/656/,"It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings. It secretes flexible bubbles from its chest and back. The bubbles reduce the damage it would otherwise take when attacked."
Frogadier,https://pokeapi.Co/api/v2/pokemon-species/657/,"It can throw bubble-covered pebbles with precise control, hitting empty cans up to a hundred feet away. Its swiftness is unparalleled. It can scale a tower of more than 2,000 feet in a minute’s time."
Greninja,https://pokeapi.Co/api/v2/pokemon-species/658/,"It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two. It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water."
Bunnelby,https://pokeapi.Co/api/v2/pokemon-species/659/,"It excels at digging holes. Using its ears, it can dig a nest 33 feet deep in one night. They use their large ears to dig burrows. They will dig the whole night through. It’s very sensitive to danger. The sound of corviknight’s flapping will have bunnelby digging a hole to hide underground in moments. It has ears like shovels. Digging holes strengthens its ears so much that they can sever thick roots effortlessly."
Diggersby,https://pokeapi.Co/api/v2/pokemon-species/660/,"With power equal to an excavator, it can dig through dense bedrock. It’s a huge help during tunnel construction. The fur on its belly retains heat exceptionally well. People used to make heavy winter clothing from fur shed by this pokémon. As powerful as an excavator, its ears can reduce dense bedrock to rubble. When it’s finished digging, it lounges lazily. With their powerful ears, they can heft boulders of a ton or more with ease. They can be a big help at construction sites."
Fletchling,https://pokeapi.Co/api/v2/pokemon-species/661/,"Its melodious cries are actually warnings. Fletchling will mercilessly peck at anything that enters its territory. When this pokémon gets excited, its body temperature increases sharply. If you touch a fletchling with bare hands, you might get burned. While it’s an amiable pokémon, if you touch it unexpectedly, it will heat up its body in an instant, and you’ll be burned. Its body is always warm. Trainers who live in cold areas apparently sleep with it in their bed. These friendly pokémon send signals to one another with beautiful chirps and tail-feather movements. This amiable pokémon is easy to train. But when battle is joined, it shows its ferocious side. Despite the beauty of its lilting voice, it’s merciless to intruders that enter its territory. When it’s excited, its temperature can double, spiking hormone production in its body."
Fletchinder,https://pokeapi.Co/api/v2/pokemon-species/662/,"Fletchinder launches embers into the den of its prey. When the prey comes leaping out, fletchinder’s sharp talons finish it off. Its speed right after takeoff already puts it in the top speed class of all bird pokémon. The hotter the flame sac on its belly, the faster it can fly, but it takes some time to get the fire going. From its beak, it expels embers that set the tall grass on fire. Then it pounces on the bewildered prey that pop out of the grass. It scatters embers in the tall grass. Then bug pokémon, frightened by the flames, come flying out, and fletchinder gobbles them up. Fletchinder are exceedingly territorial and aggressive. These pokémon fight among themselves over feeding grounds. From its beak, it fires embers at its prey. Once it has caught them, it grills them at high heat before feasting upon them. It will not tolerate other fletchinder entering its territory, which has a radius of several miles."
Talonflame,https://pokeapi.Co/api/v2/pokemon-species/663/,"Bird pokémon make up most of its diet. It approaches at high speeds and smacks them down to the ground with its powerful kick. Talonflame dives toward prey at speeds of up to 310 mph and assaults them with powerful kicks, giving the prey no chance to escape. When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick. It zooms directly at its prey at flight speeds of close to 310 mph, while fiery embers scatter from gaps in its feathers. Its tough wings don’t allow fire to pass through them. A long time ago, firefighters’ outfits were made from talonflame wings. Its favorite foods are wingull and pikipek. It attacks with a powerful kick and grasps them firmly in its talons. Talonflame mainly preys upon other bird pokémon. To intimidate opponents, it sends embers spewing from gaps between its feathers. In the fever of an exciting battle, it showers embers from the gaps between its feathers and takes to the air."
Scatterbug,https://pokeapi.Co/api/v2/pokemon-species/664/,"The powder that covers its body regulates its temperature, so it can live in any region or climate. When under attack from bird pokémon, it spews a poisonous black powder that causes paralysis on contact."
Spewpa,https://pokeapi.Co/api/v2/pokemon-species/665/,"The beaks of bird pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder. It lives hidden within thicket shadows. When predators attack, it quickly bristles the fur covering its body in an effort to threaten them."
Vivillon,https://pokeapi.Co/api/v2/pokemon-species/666/,"The patterns on this pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales. Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat."
Litleo,https://pokeapi.Co/api/v2/pokemon-species/667/,"They set off on their own from their pride and live by themselves to become stronger. These hot-blooded pokémon are quick to fight. When they’re young, they live with a pride. Once they’re able to hunt prey on their own, they’re kicked out and have to make their own way. The stronger the opponent it faces, the more heat surges from its mane and the more power flows through its body. This hot-blooded pokémon is filled with curiosity. When it gets angry or starts fighting, its short mane gets hot."
Pyroar,https://pokeapi.Co/api/v2/pokemon-species/668/,"The males are usually lazy, but when attacked by a strong foe, a male will protect its friends with no regard for its own safety. With fiery breath of more than 10,000 degrees fahrenheit, they viciously threaten any challenger. The females protect the pride’s cubs. The temperature of its breath is over 10,000 degrees fahrenheit, but pyroar doesn’t use it on its prey. This pokémon prefers to eat raw meat. The male with the largest mane of fire is the leader of the pride."
Flabebe,https://pokeapi.Co/api/v2/pokemon-species/669/,"It’s not safe without the power of a flower, but it will keep traveling around until it finds one with the color and shape it wants. It draws out and controls the hidden power of flowers. The flower flabébé holds is most likely part of its body. When it finds a flower it likes, it dwells on that flower its whole life long. It floats in the wind’s embrace with an untroubled heart. Flabébé wears a crown made from pollen it’s collected from its flower. The crown has hidden healing properties."
Floette,https://pokeapi.Co/api/v2/pokemon-species/670/,"When the flowers of a well-tended flower bed bloom, it appears and celebrates with an elegant dance. It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed. It raises flowers and uses them as weapons. The more gorgeous the blossom, the more power it contains. It flutters around fields of flowers and cares for flowers that are starting to wilt. It draws out the hidden power of flowers to battle."
Florges,https://pokeapi.Co/api/v2/pokemon-species/671/,"In times long past, governors of castles would invite florges to create flower gardens to embellish the castle domains. It controls the flowers it grows. The petal blizzards that florges triggers are overwhelming in their beauty and power. It claims exquisite flower gardens as its territory, and it obtains power from basking in the energy emitted by flowering plants. Its life can span several hundred years. It’s said to devote its entire life to protecting gardens."
Skiddo,https://pokeapi.Co/api/v2/pokemon-species/672/,"Thought to be one of the first pokémon to live in harmony with humans, it has a placid disposition. If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back."
Gogoat,https://pokeapi.Co/api/v2/pokemon-species/673/,"They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns. It can tell how its trainer is feeling by subtle shifts in the grip on its horns. This empathic sense lets them run as if one being."
Pancham,https://pokeapi.Co/api/v2/pokemon-species/674/,"It grows up imitating the behavior of pangoro, which it looks up to as a leader. Wanting to make sure it’s taken seriously, pancham’s always giving others a glare. But if it’s not focusing, it ends up smiling. There’s no point to the leaf in its mouth, aside from an effort to look cool. It’s mischievous, so it’s not well suited to inexperienced trainers. It chooses a pangoro as its master and then imitates its master’s actions. This is how it learns to battle and hunt for prey. It’s desperate to intimidate its opponents. Be nice and pretend to be scared if you catch it glaring at you intensely. It does its best to be taken seriously by its enemies, but its glare is not sufficiently intimidating. Chewing on a leaf is its trademark. It follows pangoro around like a henchman. When pancham makes a big mistake, its leaf gets taken away. It does its level best to glare and pull a scary face, but it can’t help grinning if anyone pats its head."
Pangoro,https://pokeapi.Co/api/v2/pokemon-species/675/,"It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole. This rowdy pokémon boasts great physical strength. Many trainers are also smitten by its lively character. Although it possesses a violent temperament, it won’t put up with bullying. It uses the leaf in its mouth to sense the movements of its enemies. This pokémon is quick to anger, and it has no problem using its prodigious strength to get its way. It lives for duels against obstagoon. It boasts superb physical strength. Those who wish to become pangoro’s trainer have no choice but to converse with their fists. From the slight twitches of its bamboo leaf, it deduces its opponent’s movements. It’s eager to tussle but kindhearted toward its companions. Pangoro is the type to talk with its fists. It doesn’t say much as it pummels opponents with enough force to send a dump truck flying. Using its leaf, pangoro can predict the moves of its opponents. It strikes with punches that can turn a dump truck into scrap with just one hit."
Furfrou,https://pokeapi.Co/api/v2/pokemon-species/676/,"There was an era when aristocrats would compete to see who could trim their furfrou’s fur into the most exquisite style. Historically, in the kalos region, these pokémon were the designated guardians of the king. Trimming its fluffy fur not only makes it more elegant but also increases the swiftness of its movements. Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it."
Espurr,https://pokeapi.Co/api/v2/pokemon-species/677/,"Though espurr’s expression never changes, behind that blank stare is an intense struggle to contain its devastating psychic power. It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power. There’s enough psychic power in espurr to send a wrestler flying, but because this power can’t be controlled, espurr finds it troublesome. The organ that emits its intense psychic power is sheltered by its ears to keep power from leaking out."
Meowstic,https://pokeapi.Co/api/v2/pokemon-species/678/,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust. The defensive instinct of the males is strong. It’s when they’re protecting themselves or their partners that they unleash their full power. The eyeball patterns on the interior of its ears emit psychic energy. It keeps the patterns tightly covered because that power is too immense. Revealing the eyelike patterns on the insides of its ears will unleash its psychic powers. It normally keeps the patterns hidden, however."
Honedge,https://pokeapi.Co/api/v2/pokemon-species/679/,"If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely. Apparently this pokémon is born when a departed spirit inhabits a sword. It attaches itself to people and drinks their life force. The blue eye on the sword’s handguard is the true body of honedge. With its old cloth, it drains people’s lives away. Honedge’s soul once belonged to a person who was killed a long time ago by the sword that makes up honedge’s body."
Doublade,https://pokeapi.Co/api/v2/pokemon-species/680/,"The two swords employ a strategy of rapidly alternating between offense and defense to bring down their prey. Honedge evolves into twins. The two blades rub together to emit a metallic sound that unnerves opponents. The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay. When honedge evolves, it divides into two swords, which cooperate via telepathy to coordinate attacks and slash their enemies to ribbons."
Aegislash,https://pokeapi.Co/api/v2/pokemon-species/681/,"Its potent spectral powers allow it to manipulate others. It once used its powers to force people and pokémon to build a kingdom to its liking. In this defensive stance, aegislash uses its steel body and a force field of spectral power to reduce the damage of any attack. Generations of kings were attended by these pokémon, which used their spectral power to manipulate and control people and pokémon. Apparently, it can detect the innate qualities of leadership. According to legend, whoever it recognizes is destined to become king."
Spritzee,https://pokeapi.Co/api/v2/pokemon-species/682/,"It emits a scent that enraptures those who smell it. This fragrance changes depending on what it has eaten. A scent pouch within this pokémon’s body allows it to create various scents. A change in its diet will alter the fragrance it produces. In the past, rather than using perfume, royal ladies carried a spritzee that would waft a fragrance they liked. The scent its body gives off enraptures those who smell it. Noble ladies had no shortage of love for spritzee."
Aromatisse,https://pokeapi.Co/api/v2/pokemon-species/683/,"The scent that constantly emits from its fur is so powerful that this pokémon’s companions will eventually lose their sense of smell. It devises various scents, pleasant and unpleasant, and emits scents that its enemies dislike in order to gain an edge in battle. The scents aromatisse can produce range from sweet smells that bolster allies to foul smells that sap an opponent’s will to fight. Its scent is so overpowering that, unless a trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it."
Swirlix,https://pokeapi.Co/api/v2/pokemon-species/684/,"To entangle its opponents in battle, it extrudes white threads as sweet and sticky as cotton candy. It eats its own weight in sugar every day. If it doesn’t get enough sugar, it becomes incredibly grumpy. Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy. The sweet smell of cotton candy perfumes swirlix’s fluffy fur. This pokémon spits out sticky string to tangle up its enemies."
Slurpuff,https://pokeapi.Co/api/v2/pokemon-species/685/,"It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work. By taking in a person’s scent, it can sniff out their mental and physical condition. It’s hoped that this skill will have many medical applications. Slurpuff’s fur contains a lot of air, making it soft to the touch and lighter than it looks. Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!"
Inkay,https://pokeapi.Co/api/v2/pokemon-species/686/,"Opponents who stare at the flashing of the light-emitting spots on its body become dazed and lose their will to fight. By exposing foes to the blinking of its luminescent spots, inkay demoralizes them, and then it seizes the chance to flee. It draws prey near with its blinking lights and then wraps them up in its long tentacles and holds them in place. When exchanging information with others of its kind, it flashes the light-emitting spots on its body in a complex rhythm. It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide. It spins while making its luminescent spots flash. These spots allow it to communicate with others by using different patterns of light."
Malamar,https://pokeapi.Co/api/v2/pokemon-species/687/,"Gazing at its luminescent spots will quickly induce a hypnotic state, putting the observer under malamar’s control. It’s said that malamar’s hypnotic powers played a role in certain history-changing events. It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids. When it comes to strong hypnosis, there’s an endless number of people who utilize malamar for their nefarious deeds. It flashes the pattern on its torso to control its prey and draw them in. The edges of its fins are supremely sharp. It wields the most compelling hypnotic powers of any pokémon, and it forces others to do whatever it wants."
Binacle,https://pokeapi.Co/api/v2/pokemon-species/688/,"Two binacle live together on one rock. When they fight, one of them will move to a different rock. They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline. If the two don’t work well together, both their offense and defense fall apart. Without good teamwork, they won’t survive. After two binacle find a suitably sized rock, they adhere themselves to it and live together. They cooperate to gather food during high tide."
Barbaracle,https://pokeapi.Co/api/v2/pokemon-species/689/,"Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders. Having an eye on each palm allows it to keep watch in all directions. In a pinch, its limbs start to act on their own to ensure the enemy’s defeat. When they evolve, two binacle multiply into seven. They fight with the power of seven binacle. Seven binacle come together to form one barbaracle. The binacle that serves as the head gives orders to those serving as the limbs."
Skrelp,https://pokeapi.Co/api/v2/pokemon-species/690/,"Skrelp looks like a piece of rotten seaweed, so it can blend in with seaweed drifting on the ocean and avoid being detected by enemies. It drifts in the ocean, blending in with floating seaweed. When other pokémon come to feast on the seaweed, skrelp feasts on them instead. It looks just like rotten kelp. It hides from foes while storing up power for its evolution. It vanishes into seaweed and remains perfectly still to avoid attacks from large pokémon. Rotten seaweed is its main food source. Camouflaged as rotten kelp, they spray liquid poison on prey that approaches unawares and then finish it off. It’s not good at swimming, so it clings to the seaweed. In the alola region, it’s often found near dhelmise."
Dragalge,https://pokeapi.Co/api/v2/pokemon-species/691/,"It blends in with seaweed to ambush its prey and then takes them down with a poisonous liquid strong enough to melt metal. Dragalge generates dragon energy by sticking the plume on its head out above the ocean’s surface and bathing it in sunlight. Their poison is strong enough to eat through the hull of a tanker, and they spit it indiscriminately at anything that enters their territory. Tales are told of ships that wander into seas where dragalge live, never to return. Dragalge uses a poisonous liquid capable of corroding metal to send tankers that enter its territory to the bottom of the sea. This vicious pokémon sprays a poisonous liquid on opponents that come near. For whatever reason, it gets along really well with dhelmise."
Clauncher,https://pokeapi.Co/api/v2/pokemon-species/692/,"It moves around by jetting water from its right pincer. It has a poor sense of balance, so it’s terrible at swimming straight. By detonating gas that accumulates in its right claw, this pokémon launches water like a bullet. This is how clauncher defeats its enemies. Its claws occasionally fall off, and it keeps a low profile until they grow back. The meat of its claws is so delicious! Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock. Clauncher’s claws can fall off during battle, but they’ll regenerate. The meat inside the claws is popular as a delicacy in galar. They knock down flying prey by firing compressed water from their massive claws like shooting a pistol."
Clawitzer,https://pokeapi.Co/api/v2/pokemon-species/693/,"Clawitzer’s right arm is a cannon that launches projectiles made of seawater. Shots from a clawitzer’s cannon arm can sink a tanker. It compresses the water it has sucked up and then projects it with enough power to punch a hole right through a thick sheet of iron. After using the feelers on its oversized claw to detect the location of prey, clawitzer launches a cannonball of water at its target. Its right arm is packed with meat. When its pincer falls off, it’s exported to be used as a cooking ingredient. Their enormous claws launch cannonballs of water powerful enough to pierce tanker hulls. By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots."
Helioptile,https://pokeapi.Co/api/v2/pokemon-species/694/,"They make their home in deserts. They can generate their energy from basking in the sun, so eating food is not a requirement. The sun powers this pokémon’s electricity generation. Interruption of that process stresses helioptile to the point of weakness. When spread, the frills on its head act like solar panels, generating the power behind this pokémon’s electric moves. The frills on either side of its head have cells that generate electricity when exposed to sunlight."
Heliolisk,https://pokeapi.Co/api/v2/pokemon-species/695/,"It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds. A now-vanished desert culture treasured these pokémon. Appropriately, when heliolisk came to the galar region, treasure came with them. They flare their frills and generate energy. A single heliolisk can generate sufficient electricity to power a skyscraper. One heliolisk basking in the sun with its frill outspread is all it would take to produce enough electricity to power a city."
Tyrunt,https://pokeapi.Co/api/v2/pokemon-species/696/,"This is an ancient pokémon, revived in modern times. It has a violent disposition, and it’ll tear apart anything it gets between its hefty jaws. Its large jaw has incredible destructive power. Some theories suggest that its restored form is different from its form of long ago. This pokémon is selfish and likes to be pampered. It can also inflict grievous wounds on its trainer just by playing around. Tyrunt is spoiled and selfish. It may just be trying to frolic, but sometimes the ones it’s trying to frolic with are gravely injured. Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago. This pokémon was restored from a fossil. If something happens that it doesn’t like, it throws a tantrum and runs wild."
Tyrantrum,https://pokeapi.Co/api/v2/pokemon-species/697/,"Thanks to its gargantuan jaws, which could shred thick metal plates as if they were paper, it was invincible in the ancient world it once inhabited. A single bite of tyrantrum’s massive jaws will demolish a car. This pokémon was the king of the ancient world. Complete restoration is impossible, allowing room for theories that its entire body was once covered in a feather-like coat. The king of the ancient world, it can easily crunch a car with the devastating strength of its enormous jaws. Nothing could stop this pokémon 100 million years ago, so it behaved like a king. This pokémon is from about 100,000,000 years ago. It has the presence of a king, vicious but magnificent."
Amaura,https://pokeapi.Co/api/v2/pokemon-species/698/,"This pokémon was successfully restored from a fossil. In the past, it lived with others of its kind in cold lands where there were fewer predators. This calm pokémon lived in a cold land where there were no violent predators like tyrantrum. Amaura was restored successfully, but it’s not expected to live long because of the heat of the current environment. Amaura is an ancient pokémon that has gone extinct. Specimens of this species can sometimes be found frozen in ice. This ancient pokémon was restored from part of its body that had been frozen in ice for over 100 million years. It lived in cold areas in ancient times. It’s said that when amaura whinnies, auroras appear in the night sky."
Aurorus,https://pokeapi.Co/api/v2/pokemon-species/699/,"This usually quiet and kindly pokémon has a surface temperature of around –240 degrees fahrenheit. The diamond-shaped crystals on its body expel air as cold as -240 degrees fahrenheit, surrounding its enemies and encasing them in ice. When gripped by rage, aurorus will emanate freezing air, covering everything around it in ice. An aurorus was found frozen solid within a glacier, just as it appeared long ago, which became quite a big event in the news. Aurorus was restored from a fossil. It’s said that when this pokémon howls, auroras appear in the night sky. Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack."
